SBY 16:05:46 [cover] Copy '/home/kevin/d/rfuzz/formal/Sodor3Stage/Sodor3Stage.v' to '/home/kevin/d/rfuzz/formal/Sodor3Stage/cover/src/Sodor3Stage.v'.
SBY 16:05:46 [cover] Copy '/home/kevin/d/rfuzz/formal/Sodor3Stage/Sodor3Stage_formal.sv' to '/home/kevin/d/rfuzz/formal/Sodor3Stage/cover/src/Sodor3Stage_formal.sv'.
SBY 16:05:46 [cover] engine_0: smtbmc boolector
SBY 16:05:46 [cover] base: starting process "cd cover/src; yosys -ql ../model/design.log ../model/design.ys"
SBY 16:05:47 [cover] base: Sodor3Stage_formal.sv:798: Warning: Identifier `\io_meta_reset' is implicitly declared.
SBY 16:05:49 [cover] base: finished (returncode=0)
SBY 16:05:49 [cover] smt2: starting process "cd cover/model; yosys -ql design_smt2.log design_smt2.ys"
SBY 16:05:51 [cover] smt2: finished (returncode=0)
SBY 16:05:51 [cover] engine_0: starting process "cd cover; yosys-smtbmc -s boolector --presat --unroll -c --noprogress -t 100  --append 0 --dump-vcd engine_0/trace%.vcd --dump-vlogtb engine_0/trace%_tb.v --dump-smtc engine_0/trace%.smtc model/design_smt2.smt2"
SBY 16:05:51 [cover] engine_0: ##   0:00:00  Solver: boolector
SBY 16:05:53 [cover] engine_0: ##   0:00:02  Checking cover reachability in step 0..
SBY 16:05:53 [cover] engine_0: ##   0:00:02  Checking cover reachability in step 1..
SBY 16:05:54 [cover] engine_0: ##   0:00:03  Checking cover reachability in step 2..
SBY 16:05:55 [cover] engine_0: ##   0:00:03  Checking cover reachability in step 3..
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:400.32-401.31 ($cover$Sodor3Stage_formal.sv:400$1325) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:402.32-403.31 ($cover$Sodor3Stage_formal.sv:402$1327) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:403.32-404.31 ($cover$Sodor3Stage_formal.sv:403$1328) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:406.32-407.31 ($cover$Sodor3Stage_formal.sv:406$1331) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:408.32-409.31 ($cover$Sodor3Stage_formal.sv:408$1333) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:410.32-411.31 ($cover$Sodor3Stage_formal.sv:410$1335) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:412.32-413.31 ($cover$Sodor3Stage_formal.sv:412$1337) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:414.32-415.31 ($cover$Sodor3Stage_formal.sv:414$1339) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:416.32-417.31 ($cover$Sodor3Stage_formal.sv:416$1341) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:418.32-419.31 ($cover$Sodor3Stage_formal.sv:418$1343) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:420.33-421.32 ($cover$Sodor3Stage_formal.sv:420$1345) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:422.33-423.32 ($cover$Sodor3Stage_formal.sv:422$1347) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:424.33-425.32 ($cover$Sodor3Stage_formal.sv:424$1349) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:426.33-427.32 ($cover$Sodor3Stage_formal.sv:426$1351) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:428.33-429.32 ($cover$Sodor3Stage_formal.sv:428$1353) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:430.33-431.32 ($cover$Sodor3Stage_formal.sv:430$1355) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:432.33-433.32 ($cover$Sodor3Stage_formal.sv:432$1357) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:434.33-435.32 ($cover$Sodor3Stage_formal.sv:434$1359) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:436.33-437.32 ($cover$Sodor3Stage_formal.sv:436$1361) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:438.33-439.32 ($cover$Sodor3Stage_formal.sv:438$1363) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:440.33-441.32 ($cover$Sodor3Stage_formal.sv:440$1365) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:442.33-443.32 ($cover$Sodor3Stage_formal.sv:442$1367) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:444.33-445.32 ($cover$Sodor3Stage_formal.sv:444$1369) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:446.33-447.32 ($cover$Sodor3Stage_formal.sv:446$1371) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:448.33-449.32 ($cover$Sodor3Stage_formal.sv:448$1373) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:450.33-451.32 ($cover$Sodor3Stage_formal.sv:450$1375) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:452.33-453.32 ($cover$Sodor3Stage_formal.sv:452$1377) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:454.33-455.32 ($cover$Sodor3Stage_formal.sv:454$1379) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:456.33-457.32 ($cover$Sodor3Stage_formal.sv:456$1381) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:458.33-459.32 ($cover$Sodor3Stage_formal.sv:458$1383) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:460.33-461.32 ($cover$Sodor3Stage_formal.sv:460$1385) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:462.33-463.32 ($cover$Sodor3Stage_formal.sv:462$1387) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:464.33-465.32 ($cover$Sodor3Stage_formal.sv:464$1389) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:466.33-467.32 ($cover$Sodor3Stage_formal.sv:466$1391) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:468.33-469.32 ($cover$Sodor3Stage_formal.sv:468$1393) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:470.33-471.32 ($cover$Sodor3Stage_formal.sv:470$1395) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:472.33-473.32 ($cover$Sodor3Stage_formal.sv:472$1397) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:474.33-475.32 ($cover$Sodor3Stage_formal.sv:474$1399) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:476.33-477.32 ($cover$Sodor3Stage_formal.sv:476$1401) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:478.33-479.32 ($cover$Sodor3Stage_formal.sv:478$1403) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:480.33-481.32 ($cover$Sodor3Stage_formal.sv:480$1405) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:482.33-483.32 ($cover$Sodor3Stage_formal.sv:482$1407) in step 3.
SBY 16:05:55 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor3Stage_formal.sv:484.33-485.32 ($cover$Sodor3Stage_formal.sv:484$1409) in step 3.
