SBY 13:04:04 [cover] Copy '/home/kevin/d/rfuzz/formal/TLSPI/TLSPI.v' to '/home/kevin/d/rfuzz/formal/TLSPI/cover/src/TLSPI.v'.
SBY 13:04:04 [cover] Copy '/home/kevin/d/rfuzz/formal/TLSPI/TLSPI_formal.sv' to '/home/kevin/d/rfuzz/formal/TLSPI/cover/src/TLSPI_formal.sv'.
SBY 13:04:04 [cover] engine_0: btor btormc
SBY 13:04:04 [cover] base: starting process "cd cover/src; yosys -ql ../model/design.log ../model/design.ys"
SBY 13:04:05 [cover] base: finished (returncode=0)
SBY 13:04:05 [cover] btor: starting process "cd cover/model; yosys -ql design_btor.log design_btor.ys"
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb._GEN_400 [1:0].
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb._GEN_401 [2:0].
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb._GEN_403 [0].
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb._GEN_404 [0].
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb._GEN_405 [0].
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb._GEN_407 [2:0].
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb._GEN_408 [3:0].
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb._GEN_410 [7:0].
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb._GEN_799 [3:1].
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb._T_1015.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb._T_1143 [1].
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb._T_1147.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb._T_1231 [1].
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb._T_1235.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb._T_1363 [1].
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb._T_1367.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb._T_1676 [3].
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb._T_1724.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb._T_1812.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb._T_1940 [31].
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb._T_3319_20 [3:0].
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb._T_3319_21 [3:0].
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb._T_3319_5 [3:0].
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb._T_684 [15:12].
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb._GEN_799 [3].
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb._GEN_799 [2].
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb._GEN_799 [1].
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb.fifo.io_link_rx_bits.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb.fifo.io_link_tx_bits.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb.fifo.io_rx_ready.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb.fifo.io_rx_valid.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb.fifo.rxq._T_44.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb.fifo.rxq._T_66.
SBY 13:04:06 [cover] btor: Warning: No driver for signal { \bb.fifo.rxq._T_44 \bb.fifo.rxq._T_66 }.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb.fifo.rxq.mem_sparse.io_r_0_addr.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb.fifo.rxq.mem_sparse.io_w_0_addr.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb.fifo.txq._T_66.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb.io_port_dq_0_o.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb.io_port_dq_0_oe.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb.io_port_dq_1_o.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb.io_port_dq_1_oe.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb.io_port_dq_2_o.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb.io_port_dq_2_oe.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb.io_port_dq_3_o.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb.io_port_sck.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb.mac.phy._GEN_68 [0].
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb.mac.phy._GEN_69 [1:0].
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb.mac.phy._T_102.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb.mac.phy._T_104.
SBY 13:04:06 [cover] btor: Warning: No driver for signal { \bb.mac.phy._T_102 \bb.mac.phy._T_104 }.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb.mac.phy._T_177.
SBY 13:04:06 [cover] btor: Warning: No driver for signal { \bb.fifo.io_link_tx_bits [0] \bb.fifo.io_link_tx_bits [1] \bb.fifo.io_link_tx_bits [2] \bb.fifo.io_link_tx_bits [3] \bb.fifo.io_link_tx_bits [4] \bb.fifo.io_link_tx_bits [5] \bb.fifo.io_link_tx_bits [6] \bb.fifo.io_link_tx_bits [7] }.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb.mac.phy._T_90.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb.mac.phy._T_92.
SBY 13:04:06 [cover] btor: Warning: No driver for signal { \bb.mac.phy._T_90 \bb.mac.phy._T_92 }.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb.mac.phy._T_96.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb.mac.phy._T_98.
SBY 13:04:06 [cover] btor: Warning: No driver for signal { \bb.mac.phy._T_96 \bb.mac.phy._T_98 }.
SBY 13:04:06 [cover] btor: Warning: No driver for signal { \bb.mac.phy._T_177 [0] \bb.mac.phy._T_177 [1] \bb.mac.phy._T_177 [2] \bb.mac.phy._T_177 [3] \bb.mac.phy._T_177 [4] \bb.mac.phy._T_177 [5] \bb.mac.phy._T_177 [6] \bb.mac.phy._T_177 [7] }.
SBY 13:04:06 [cover] btor: Warning: No driver for signal { \bb.io_port_dq_3_o \bb.io_port_dq_2_o \bb.io_port_dq_1_o \bb.io_port_dq_0_o }.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb.mac.phy.txd_in.
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb.mac.phy.txd_in [3].
SBY 13:04:06 [cover] btor: Warning: No driver for signal \bb.mac.phy.txd_in [3:2].
SBY 13:04:06 [cover] btor: finished (returncode=0)
SBY 13:04:06 [cover] engine_0: starting process "cd cover; btormc --stop-first 0 -v 1 -kmax 99 model/design_btor.btor"
SBY 13:04:06 [cover] engine_0: [btor>mc] calling BMC on 212 properties from bound 0 up-to maximum bound k = 99
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 0 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 1 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 2 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 3 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 4 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 5 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 6 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 7 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 8 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 9 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 10 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 11 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 12 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 13 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 14 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 15 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 16 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 17 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 18 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 19 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 20 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 21 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 22 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 23 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 24 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 25 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 26 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 27 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 28 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 29 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 30 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 31 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 32 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 33 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 34 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 35 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 36 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 37 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 38 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 39 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 40 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 41 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 42 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 43 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 44 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 45 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 46 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 47 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 48 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 49 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 50 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 51 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 52 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 53 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 54 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 55 at bound k = 0 UNSATISFIABLE
SBY 13:04:06 [cover] engine_0: [btor>mc] bad state property 56 at bound k = 0 UNSATISFIABLE
